"Region","Subregion","Country","Homicide","Year","value"
"Americas","South America","Uruguay","Count","1997",NA
"Americas","South America","Venezuela (Bolivarian Republic of)","Rate","1997",18.3997880692813
"Americas","South America","Venezuela (Bolivarian Republic of)","Count","1997",4225
"Asia","Central Asia","Kazakhstan","Rate","1997",16.6680809672214
"Asia","Central Asia","Kazakhstan","Count","1997",2581
"Asia","Central Asia","Kyrgyzstan","Rate","1997",9.26304364201776
"Asia","Central Asia","Kyrgyzstan","Count","1997",439
"Asia","Central Asia","Tajikistan","Rate","1997",8.37653218632032
"Asia","Central Asia","Tajikistan","Count","1997",498
"Asia","Central Asia","Turkmenistan","Rate","1997",6.20388741581798
"Asia","Central Asia","Turkmenistan","Count","1997",269
"Asia","Central Asia","Uzbekistan","Rate","1997",4.43757298944472
"Asia","Central Asia","Uzbekistan","Count","1997",1054
"Asia","Eastern Asia","China","Rate","1997",NA
"Asia","Eastern Asia","China","Count","1997",NA
"Asia","Eastern Asia","Taiwan Province of China","Rate","1997",7.87386545854343
"Asia","Eastern Asia","Taiwan Province of China","Count","1997",1712
"Asia","Eastern Asia","Japan","Rate","1997",0.60345448855223
"Asia","Eastern Asia","Japan","Count","1997",754.8707
"Asia","Eastern Asia","Republic of Korea","Rate","1997",NA
"Asia","Eastern Asia","Republic of Korea","Count","1997",NA
"Asia","South-Eastern Asia","Cambodia","Rate","1997",6.75975926391762
"Asia","South-Eastern Asia","Cambodia","Count","1997",793
"Asia","South-Eastern Asia","Myanmar","Rate","1997",NA
"Asia","South-Eastern Asia","Myanmar","Count","1997",NA
"Asia","South-Eastern Asia","Philippines","Rate","1997",NA
"Asia","South-Eastern Asia","Philippines","Count","1997",NA
"Asia","South-Eastern Asia","Singapore","Rate","1997",1.06246967534468
"Asia","South-Eastern Asia","Singapore","Count","1997",39
"Asia","South-Eastern Asia","Thailand","Rate","1997",7.85607293639164
"Asia","South-Eastern Asia","Thailand","Count","1997",4787
"Asia","Southern Asia","Bhutan","Rate","1997",NA
"Asia","Southern Asia","Bhutan","Count","1997",NA
"Asia","Southern Asia","India","Rate","1997",4.35247069459663
"Asia","Southern Asia","India","Count","1997",43549
"Asia","Southern Asia","Nepal","Rate","1997",2.5339563369797
"Asia","Southern Asia","Nepal","Count","1997",575
"Asia","Southern Asia","Pakistan","Rate","1997",6.93004657253483
"Asia","Southern Asia","Pakistan","Count","1997",9304
"Asia","Western Asia","Armenia","Rate","1997",3.18995953855321
"Asia","Western Asia","Armenia","Count","1997",100
"Asia","Western Asia","Georgia","Rate","1997",5.78730849339303
"Asia","Western Asia","Georgia","Count","1997",285
"Asia","Western Asia","Israel","Rate","1997",2.77048404440944
"Asia","Western Asia","Israel","Count","1997",156
"Asia","Western Asia","Qatar","Rate","1997",NA
"Asia","Western Asia","Qatar","Count","1997",NA
"Asia","Western Asia","Saudi Arabia","Rate","1997",NA
"Asia","Western Asia","Saudi Arabia","Count","1997",NA
"Asia","Western Asia","Syrian Arab Republic","Rate","1997",1.99239872960349
"Asia","Western Asia","Syrian Arab Republic","Count","1997",296
"Europe","Eastern Europe","Belarus","Rate","1997",10.0055054779408
"Europe","Eastern Europe","Belarus","Count","1997",1021
"Europe","Eastern Europe","Bulgaria","Rate","1997",4.85483790696472
"Europe","Eastern Europe","Bulgaria","Count","1997",398
"Europe","Eastern Europe","Czech Republic","Rate","1997",1.54
"Europe","Eastern Europe","Czech Republic","Count","1997",158.5581536
"Europe","Eastern Europe","Hungary","Rate","1997",2.80818575458866
"Europe","Eastern Europe","Hungary","Count","1997",289
"Europe","Eastern Europe","Poland","Rate","1997",2.1021583305018
"Europe","Eastern Europe","Poland","Count","1997",807
"Europe","Eastern Europe","Republic of Moldova","Rate","1997",9.69925287639076
"Europe","Eastern Europe","Republic of Moldova","Count","1997",414
"Europe","Eastern Europe","Romania","Rate","1997",3.57
"Europe","Eastern Europe","Romania","Count","1997",802.0167078
"Europe","Eastern Europe","Russian Federation","Rate","1997",23.9
"Europe","Eastern Europe","Russian Federation","Count","1997",35405.286486
"Europe","Eastern Europe","Slovakia","Rate","1997",2.5974531971402
"Europe","Eastern Europe","Slovakia","Count","1997",140
"Europe","Eastern Europe","Ukraine","Rate","1997",9.50085491803223
"Europe","Eastern Europe","Ukraine","Count","1997",4783
"Europe","Northern Europe","Denmark","Rate","1997",1.6674334334046
"Europe","Northern Europe","Denmark","Count","1997",88
"Europe","Northern Europe","Estonia","Rate","1997",12.6853992479981
"Europe","Northern Europe","Estonia","Count","1997",178
"Europe","Northern Europe","Finland","Rate","1997",2.70467112269342
"Europe","Northern Europe","Finland","Count","1997",139
"Europe","Northern Europe","Greenland","Rate","1997",19.7337734562807
"Europe","Northern Europe","Greenland","Count","1997",11
"Europe","Northern Europe","Ireland","Rate","1997",1.03546184323108
"Europe","Northern Europe","Ireland","Count","1997",38
"Europe","Northern Europe","Latvia","Rate","1997",16.64
"Europe","Northern Europe","Latvia","Count","1997",405.8486016
"Europe","Northern Europe","Lithuania","Rate","1997",9.48
"Europe","Northern Europe","Lithuania","Count","1997",339.1117344
"Europe","Northern Europe","Norway","Rate","1997",0.86126943862458
"Europe","Northern Europe","Norway","Count","1997",38
"Europe","Northern Europe","Sweden","Rate","1997",1.05
"Europe","Northern Europe","Sweden","Count","1997",92.966307
"Europe","Northern Europe","United Kingdom (England and Wales)","Rate","1997",1.433281613654
"Europe","Northern Europe","United Kingdom (England and Wales)","Count","1997",739
"Europe","Northern Europe","United Kingdom (Northern Ireland)","Rate","1997",2.51346499102334
"Europe","Northern Europe","United Kingdom (Northern Ireland)","Count","1997",42
"Europe","Northern Europe","United Kingdom (Scotland)","Rate","1997",1.77060790871533
"Europe","Northern Europe","United Kingdom (Scotland)","Count","1997",90
"Europe","Northern Europe","United Kingdom of Great Britain and Northern Ireland","Rate","1997",1.49351569840181
"Europe","Northern Europe","United Kingdom of Great Britain and Northern Ireland","Count","1997",871
"Europe","Southern Europe","Albania","Rate","1997",49.8722145785992
"Europe","Southern Europe","Albania","Count","1997",1542
"Europe","Southern Europe","Croatia","Rate","1997",2.55113622851262
"Europe","Southern Europe","Croatia","Count","1997",118
"Europe","Southern Europe","Greece","Rate","1997",1.47
"Europe","Southern Europe","Greece","Count","1997",159.1259418
"Europe","Southern Europe","Italy","Rate","1997",1.53458619786494
"Europe","Southern Europe","Italy","Count","1997",873
"Europe","Southern Europe","Portugal","Rate","1997",1.11641232867845
"Europe","Southern Europe","Portugal","Count","1997",114
"Europe","Southern Europe","Serbia","Rate","1997",NA
"Europe","Southern Europe","Serbia","Count","1997",NA
"Europe","Southern Europe","Slovenia","Rate","1997",1.82208826499237
"Europe","Southern Europe","Slovenia","Count","1997",36
"Europe","Southern Europe","Spain","Rate","1997",0.83
"Europe","Southern Europe","Spain","Count","1997",328.7518116
"Europe","Southern Europe","The former Yugoslav Republic of Macedonia","Rate","1997",NA
"Europe","Southern Europe","The former Yugoslav Republic of Macedonia","Count","1997",NA
"Europe","Western Europe","Austria","Rate","1997",0.827944065604281
"Europe","Western Europe","Austria","Count","1997",66
"Europe","Western Europe","Belgium","Rate","1997",1.43374250696502
"Europe","Western Europe","Belgium","Count","1997",145
"Europe","Western Europe","France","Rate","1997",0.94
"Europe","Western Europe","France","Count","1997",547.7419386
"Europe","Western Europe","Germany","Rate","1997",1.43089634882017
"Europe","Western Europe","Germany","Count","1997",1178
"Europe","Western Europe","Netherlands","Rate","1997",1.32
"Europe","Western Europe","Netherlands","Count","1997",205.9967844
"Europe","Western Europe","Switzerland","Rate","1997",1.22699680684659
"Europe","Western Europe","Switzerland","Count","1997",87
"Oceania","Australia and New Zealand","Australia","Rate","1997",1.73277921105429
"Oceania","Australia and New Zealand","Australia","Count","1997",321
"Oceania","Australia and New Zealand","New Zealand","Rate","1997",1.7590004186954
"Oceania","Australia and New Zealand","New Zealand","Count","1997",66
"Africa","Eastern Africa","Mauritius","Rate","1998",2.64178052598702
"Africa","Eastern Africa","Mauritius","Count","1998",31
"Africa","Northern Africa","Egypt","Rate","1998",NA
"Africa","Northern Africa","Egypt","Count","1998",NA
"Africa","Northern Africa","Morocco","Rate","1998",NA
"Africa","Northern Africa","Morocco","Count","1998",NA
"Africa","Southern Africa","South Africa","Rate","1998",57.7416814073372
"Africa","Southern Africa","South Africa","Count","1998",25127
"Africa","Western Africa","Nigeria","Rate","1998",1.41545374429386
"Africa","Western Africa","Nigeria","Count","1998",1670
"Americas","Caribbean","Bahamas","Rate","1998",16.6
"Americas","Caribbean","Bahamas","Count","1998",48.234786
"Americas","Caribbean","Barbados","Rate","1998",7.52046506555965
"Americas","Caribbean","Barbados","Count","1998",20
"Americas","Caribbean","Cuba","Rate","1998",7.9
"Americas","Caribbean","Cuba","Count","1998",871.482891
"Americas","Caribbean","Dominica","Rate","1998",NA
"Americas","Caribbean","Dominica","Count","1998",NA
"Americas","Caribbean","Dominican Republic","Rate","1998",13.465983076827
"Americas","Caribbean","Dominican Republic","Count","1998",1121
"Americas","Caribbean","Grenada","Rate","1998",NA
"Americas","Caribbean","Grenada","Count","1998",NA
"Americas","Caribbean","Jamaica","Rate","1998",37.615203962819
"Americas","Caribbean","Jamaica","Count","1998",953
"Americas","Caribbean","Puerto Rico","Rate","1998",17.2257096358295
"Americas","Caribbean","Puerto Rico","Count","1998",652
"Americas","Caribbean","Saint Kitts and Nevis","Rate","1998",17.822135091784
"Americas","Caribbean","Saint Kitts and Nevis","Count","1998",8
"Americas","Caribbean","Saint Lucia","Rate","1998",NA
"Americas","Caribbean","Saint Lucia","Count","1998",NA
"Americas","Caribbean","Saint Vincent and the Grenadines","Rate","1998",22.2413745169451
"Americas","Caribbean","Saint Vincent and the Grenadines","Count","1998",24
"Americas","Caribbean","Trinidad and Tobago","Rate","1998",8.5
"Americas","Caribbean","Trinidad and Tobago","Count","1998",108.91866
"Americas","Central America","Belize","Rate","1998",NA
"Americas","Central America","Belize","Count","1998",NA
"Americas","Central America","Costa Rica","Rate","1998",5.98837933602775
"Americas","Central America","Costa Rica","Count","1998",224
"Americas","Central America","El Salvador","Rate","1998",94.9967310849073
"Americas","Central America","El Salvador","Count","1998",5584
"Americas","Central America","Guatemala","Rate","1998",30.8677838628448
"Americas","Central America","Guatemala","Count","1998",3310
"Americas","Central America","Honduras","Rate","1998",NA
"Americas","Central America","Honduras","Count","1998",NA
"Americas","Central America","Mexico","Rate","1998",15.9
"Americas","Central America","Mexico","Count","1998",15423.307347
"Americas","Central America","Nicaragua","Rate","1998",13.0092595797215
"Americas","Central America","Nicaragua","Count","1998",639
"Americas","Central America","Panama","Rate","1998",9.8829659871219
"Americas","Central America","Panama","Count","1998",281
"Americas","Northern America","Bermuda","Rate","1998",6.42312324367724
"Americas","Northern America","Bermuda","Count","1998",4
"Americas","Northern America","Canada","Rate","1998",1.85296047960727
"Americas","Northern America","Canada","Count","1998",558
"Americas","Northern America","United States of America","Rate","1998",6.15031036783624
"Americas","Northern America","United States of America","Count","1998",16974
"Americas","South America","Argentina","Rate","1998",7.21468335012147
"Americas","South America","Argentina","Count","1998",2607
"Americas","South America","Bolivia (Plurinational State of)","Rate","1998",NA
"Americas","South America","Bolivia (Plurinational State of)","Count","1998",NA
"Americas","South America","Brazil","Rate","1998",29.5
"Americas","South America","Brazil","Count","1998",49975.865335
"Americas","South America","Chile","Rate","1998",2.8
"Americas","South America","Chile","Count","1998",421.096536
"Americas","South America","Colombia","Rate","1998",60.0846549498988
"Americas","South America","Colombia","Count","1998",23096
"Americas","South America","Ecuador","Rate","1998",15.3
"Americas","South America","Ecuador","Count","1998",1829.816658
"Americas","South America","Guyana","Rate","1998",15.4697463782996
"Americas","South America","Guyana","Count","1998",113
"Americas","South America","Peru","Rate","1998",5.4
"Americas","South America","Peru","Count","1998",1354.273344
"Americas","South America","Suriname","Rate","1998",NA
"Americas","South America","Suriname","Count","1998",NA
"Americas","South America","Uruguay","Rate","1998",NA
"Americas","South America","Uruguay","Count","1998",NA
"Americas","South America","Venezuela (Bolivarian Republic of)","Rate","1998",19.4242415730169
"Americas","South America","Venezuela (Bolivarian Republic of)","Count","1998",4550
"Asia","Central Asia","Kazakhstan","Rate","1998",16.5802074248802
"Asia","Central Asia","Kazakhstan","Count","1998",2531
"Asia","Central Asia","Kyrgyzstan","Rate","1998",8.81035351284342
"Asia","Central Asia","Kyrgyzstan","Count","1998",425
"Asia","Central Asia","Tajikistan","Rate","1998",8.1457596592783
"Asia","Central Asia","Tajikistan","Count","1998",491
"Asia","Central Asia","Turkmenistan","Rate","1998",7.59903833487324
"Asia","Central Asia","Turkmenistan","Count","1998",334
"Asia","Central Asia","Uzbekistan","Rate","1998",4.41406371263708
"Asia","Central Asia","Uzbekistan","Count","1998",1065
"Asia","Eastern Asia","China","Rate","1998",NA
"Asia","Eastern Asia","China","Count","1998",NA
"Asia","Eastern Asia","Taiwan Province of China","Rate","1998",6.11530398829546
"Asia","Eastern Asia","Taiwan Province of China","Count","1998",1341
"Asia","Eastern Asia","Japan","Rate","1998",0.678914032396106
"Asia","Eastern Asia","Japan","Count","1998",850.8532
"Asia","Eastern Asia","Republic of Korea","Rate","1998",NA
"Asia","Eastern Asia","Republic of Korea","Count","1998",NA
"Asia","South-Eastern Asia","Cambodia","Rate","1998",6.6159814078408
"Asia","South-Eastern Asia","Cambodia","Count","1998",793
"Asia","South-Eastern Asia","Myanmar","Rate","1998",NA
